,Intent,Query,Param
28,SEND_MESSAGE,Text Randy and see what he thought about the Tar Heels this past weekend.,[SL:RECIPIENT Randy ] and see [SL:CONTENT_EXACT what he thought about the Tar Heels this past weekend ] . 
29,SEND_MESSAGE,Send Jill a message asking her how late she'll be there,[SL:RECIPIENT Jill ] a message asking her [SL:CONTENT_EXACT how late she'll be there ] 
30,SEND_MESSAGE,send Eli a message that say happy birthday,[SL:RECIPIENT Eli ] a message that say [SL:CONTENT_EXACT happy birthday ] 
31,REACT_MESSAGE,Put a sad face on mom's message.,[SL:TYPE_REACTION sad face ] on [SL:RECIPIENT 
32,SEND_MESSAGE,Send a message to Bill to look for my wallet in his car,[SL:RECIPIENT Bill ] to [SL:CONTENT_EXACT look for my wallet in his car ] 
33,SEND_MESSAGE,Text yes to Bill and Mindy.,[SL:CONTENT_EXACT yes ] to [SL:RECIPIENT Bill ] and [SL:RECIPIENT Mindy ] . 
34,SEND_MESSAGE,Message Betsy to say I am going to be late,[SL:RECIPIENT Betsy ] to say [SL:CONTENT_EXACT I am going to be late ] 
35,SEND_MESSAGE,Could you message Tom to see where he'll be next week?,[SL:RECIPIENT Tom ] to see [SL:CONTENT_EXACT where he'll be next week ] ? 
36,SEND_MESSAGE,Message Teela asking if she wants to meet me at Arby's at 5:30.,[SL:RECIPIENT Teela ] asking if [SL:CONTENT_EXACT she wants to meet me at Arby 's at 5 : 30 ] . 
37,SEND_MESSAGE,Tell Michelle to meet me at the bar in 3 hours.,[SL:RECIPIENT Michelle ] to [SL:CONTENT_EXACT meet me at the bar in 3 hours ] . 
38,SEND_MESSAGE,Message Stevie asking what time dinner will be ready?,[SL:RECIPIENT Stevie ] asking [SL:CONTENT_EXACT what time dinner will be ready ] ? 
39,SEND_MESSAGE,Ask Rita to  forward her sister's last picture,[SL:RECIPIENT Rita ] to [SL:CONTENT_EXACT forward her sister 's last picture ] 
40,SEND_MESSAGE,Message saying that I won't be able to make it today,[SL:CONTENT_EXACT I won't be able to make it today ] 
41,SEND_MESSAGE,find out from jill when she plans to be here later,[SL:RECIPIENT jill ] [SL:CONTENT_EXACT when she plans to be here later ] 
42,SEND_MESSAGE,Ask Lydia if she remembers the 'banana incident',[SL:RECIPIENT Lydia ] if [SL:CONTENT_EXACT she remembers the ' banana incident ' ] 
43,SEND_MESSAGE,ask matt if he remembers our first date,[SL:RECIPIENT matt ] if [SL:CONTENT_EXACT he remembers our first date ] 
44,SEND_MESSAGE,Message Steve asking if he has my ID,[SL:RECIPIENT Steve ] asking if [SL:CONTENT_EXACT he has my ID ] 
45,SEND_MESSAGE,ask starla if she's going to the party friday,[SL:RECIPIENT starla ] if [SL:CONTENT_EXACT she 's going to the party friday ] 
46,CANCEL_MESSAGE,cancel message,
47,SEND_MESSAGE,Ask Scott if he wants starbucks,[SL:RECIPIENT Scott ] if [SL:CONTENT_EXACT he wants starbucks ] 
48,SEND_MESSAGE,Send a message to Chris asking if he has heard the latest Metallica album yet,[SL:RECIPIENT Chris ] asking if [SL:CONTENT_EXACT he has heard the latest Metallica album yet ] 
49,SEND_MESSAGE,Send a message to Jackie asking her what she is bringing to Kelly's potluck.,[SL:RECIPIENT Jackie ] asking her [SL:CONTENT_EXACT what she is bringing to Kelly 's potluck ] . 
50,SEND_MESSAGE,Ask David if he is going to be late.,[SL:RECIPIENT David ] if [SL:CONTENT_EXACT he is going to be late ] . 
51,SEND_MESSAGE,Message Darryl to ask when he'll arrive,[SL:RECIPIENT Darryl ] to ask [SL:CONTENT_EXACT when he'll arrive ] 
52,REACT_MESSAGE,Smile react to Janette's last message,[SL:TYPE_REACTION Smile react ] to [SL:RECIPIENT Janette ] 's [SL:ORDINAL last ] message 
53,SEND_MESSAGE,Message Dale that he left his phone at my house.,[SL:RECIPIENT Dale ] that [SL:CONTENT_EXACT he left his phone at my house ] . 
54,SEND_MESSAGE,Text Stacie asking if her mom is okay,[SL:RECIPIENT Stacie ] asking if [SL:CONTENT_EXACT her mom is okay ] 
55,SEND_MESSAGE,Ask Ashley what time she will be here,[SL:RECIPIENT Ashley ] [SL:CONTENT_EXACT what time she will be here ] 
56,SEND_MESSAGE,Send a message saying that I am still planning on coming but will be late,[SL:CONTENT_EXACT I am still planning on coming but will be late ] 
57,SEND_MESSAGE,Message Linda to meet me in the lobby bar at 6 pm,[SL:RECIPIENT Linda ] to [SL:CONTENT_EXACT meet me in the lobby bar at 6 pm ] 
58,SEND_MESSAGE,Message Dillon ask him to pick up milk,[SL:RECIPIENT Dillon ] ask him to [SL:CONTENT_EXACT pick up milk ] 
59,SEND_MESSAGE,Ask Rachel if she will be there tonight?,[SL:RECIPIENT Rachel ] if [SL:CONTENT_EXACT she will be there tonight ] ? 
60,SEND_MESSAGE,Message my sister to meet me at mom's house,[SL:RECIPIENT 
61,SEND_MESSAGE,Message Casey to ask what she would like for dinner,[SL:RECIPIENT Casey ] to ask [SL:CONTENT_EXACT what she would like for dinner ] 
62,REACT_MESSAGE,Wow react to Fiona's message,[SL:TYPE_REACTION Wow ] react to [SL:RECIPIENT Fiona ] 's message 
63,SEND_MESSAGE,tell her I can meet her at city walk at 3 pm today,[SL:RECIPIENT her ] [SL:CONTENT_EXACT I can meet her at city walk at 3 pm today ] 
64,SEND_MESSAGE,"Text Alex, not coming in today, call later","[SL:RECIPIENT Alex ] , [SL:CONTENT_EXACT not coming in today , call later ] "
65,SEND_MESSAGE,message Kira and Lena saying want to get drinks this week?,[SL:RECIPIENT Kira ] and [SL:RECIPIENT Lena ] saying [SL:CONTENT_EXACT want to get drinks this week ] ? 
66,SEND_MESSAGE,text john and ask how the interview went.,[SL:RECIPIENT john ] and ask [SL:CONTENT_EXACT how the interview went ] . 
67,SEND_MESSAGE,"Send Joyce a message and tell her we will be visiting her this summer, so the kids can see her.","[SL:RECIPIENT Joyce ] a message and tell her [SL:CONTENT_EXACT we will be visiting her this summer , so the kids can see her ] . "
68,SEND_MESSAGE,Send message to Seth to tell him thank you for changing the oil in my car,[SL:RECIPIENT Seth ] to tell him [SL:CONTENT_EXACT thank you for changing the oil in my car ] 
69,SEND_MESSAGE,Send a text to Orville that says either way is fine.,[SL:RECIPIENT Orville ] that says [SL:CONTENT_EXACT either way is fine ] . 
70,SEND_MESSAGE,Send a message to let Mom know I have to work Sunday,[SL:RECIPIENT 
71,SEND_MESSAGE,Please message Carolyn and ask her if she's going to the beach tomorrow.,[SL:RECIPIENT Carolyn ] and ask her if [SL:CONTENT_EXACT she 's going to the beach tomorrow ] . 
72,SEND_MESSAGE,send message to mom asking her whats for dinner,[SL:RECIPIENT 
73,SEND_MESSAGE,Send my mom a text saying I love you.,[SL:RECIPIENT 
74,SEND_MESSAGE,Send a message to Coach Nick and ask what time the game is at.,[SL:RECIPIENT Coach Nick ] and ask [SL:CONTENT_EXACT what time the game is at ] . 
75,SEND_MESSAGE,Message Liam asking if he has my keys.,[SL:RECIPIENT Liam ] asking if [SL:CONTENT_EXACT he has my keys ] . 
76,SEND_MESSAGE,Message Kristina and ask her if she would like to get together this weekend,[SL:RECIPIENT Kristina ] and ask her if [SL:CONTENT_EXACT she would like to get together this weekend ] 
77,SEND_MESSAGE,Message Han asking if she has my jacket,[SL:RECIPIENT Han ] asking if [SL:CONTENT_EXACT she has my jacket ] 
78,SEND_MESSAGE,Message I lost my tablet. Have you seen it?,[SL:CONTENT_EXACT I lost my tablet . Have you seen it ] ? 
79,REACT_MESSAGE,Like all the messages in the read along book club group,[SL:TYPE_REACTION Like ] all the messages in the [SL:GROUP read along book club ] group 
80,SEND_MESSAGE,Message Andrea when I can drop off her Mary Kay order.,[SL:RECIPIENT Andrea ] [SL:CONTENT_EXACT when I can drop off her Mary Kay order ] . 
81,SEND_MESSAGE,text the school director and ask if there are any updates on the waiting list,[SL:RECIPIENT the school director ] and ask if [SL:CONTENT_EXACT there are any updates on the waiting list ] 
82,SEND_MESSAGE,message Cheryl asking if she received the spreadsheet I just emailed.,[SL:RECIPIENT Cheryl ] asking if [SL:CONTENT_EXACT she received the spreadsheet I just emailed ] . 
83,REACT_MESSAGE,Like the message from my niece.,[SL:TYPE_REACTION Like ] the message from [SL:RECIPIENT 
84,SEND_MESSAGE,message vinny and ask him if he can buy the tickets,[SL:RECIPIENT vinny ] and ask him if [SL:CONTENT_EXACT he can buy the tickets ] 
85,SEND_MESSAGE,Message adam if he wants food,[SL:RECIPIENT adam ] if [SL:CONTENT_EXACT he wants food ] 
86,SEND_MESSAGE,Message Lydia and ask if she's done with my ladder yet.,[SL:RECIPIENT Lydia ] and ask if [SL:CONTENT_EXACT she 's done with my ladder yet ] . 
87,SEND_MESSAGE,Send Nicholas a message stating that I need a ride in one hour from now.,[SL:RECIPIENT Nicholas ] a message stating that [SL:CONTENT_EXACT I need a ride in one hour from now ] . 
88,SEND_MESSAGE,send maryann a message and let her know i will be about 15 min late,[SL:RECIPIENT maryann ] a message and let her know [SL:CONTENT_EXACT i will be about 15 min late ] 
89,SEND_MESSAGE,Message Holly and tell her to meet me at the local supermarket on Central Avenue in two hours from now.,[SL:RECIPIENT Holly ] and tell her to [SL:CONTENT_EXACT meet me at the local supermarket on Central Avenue in two hours from now ] . 
90,SEND_MESSAGE,Please contact my hair dresser and ask if she can squeeze me in tomorrow evening,[SL:RECIPIENT my hair dresser ] and ask if [SL:CONTENT_EXACT she can squeeze me in tomorrow evening ] 
91,SEND_MESSAGE,Send Chris a message asking him if he wants to play pool this weekend.,[SL:RECIPIENT Chris ] a message asking him if [SL:CONTENT_EXACT he wants to play pool this weekend ] . 
92,SEND_MESSAGE,Please message Cricket and tell her Happy Birthday.,[SL:RECIPIENT Cricket ] and tell her [SL:CONTENT_EXACT Happy Birthday ] . 
93,SEND_MESSAGE,Ask Ron if he needs me to stop anywhere on my way home>,[SL:RECIPIENT Ron ] if [SL:CONTENT_EXACT he needs me to stop anywhere on my way home ] > 
94,SEND_MESSAGE,Send a message to No and tell him that I lost my keys,[SL:RECIPIENT No ] and tell him that [SL:CONTENT_EXACT I lost my keys ] 
95,SEND_MESSAGE,Message Lakshmi that I miss her a lot.,[SL:RECIPIENT Lakshmi ] that [SL:CONTENT_EXACT I miss her a lot ] . 
96,SEND_MESSAGE,Send message to Albino that I will be super late,[SL:RECIPIENT Albino ] that [SL:CONTENT_EXACT I will be super late ] 
97,SEND_MESSAGE,Message Paul and ask if he and pat are free for dinner,[SL:RECIPIENT Paul ] and ask if [SL:CONTENT_EXACT he and pat are free for dinner ] 
98,SEND_MESSAGE,Tell Cooper to meet me at the restaurant,[SL:RECIPIENT Cooper ] to [SL:CONTENT_EXACT meet me at the restaurant ] 
99,REACT_MESSAGE,Show a laugh reaction on Rich's message,[SL:TYPE_REACTION laugh ] reaction on [SL:RECIPIENT Rich ] 's message 
100,SEND_MESSAGE,Send James a message asking when he leaves,[SL:RECIPIENT James ] a message asking [SL:CONTENT_EXACT when he leaves ] 
101,SEND_MESSAGE,Message Judy to meet me at the front lobby at noon to go to lunch,[SL:RECIPIENT Judy ] to [SL:CONTENT_EXACT meet me at the front lobby at noon to go to lunch ] 
102,SEND_MESSAGE,send glenda a message saying: congrats on the promotion!,[SL:RECIPIENT glenda ] a message saying : [SL:CONTENT_EXACT congrats on the promotion ] ! 
103,SEND_MESSAGE,Send a message to Billy asking what time Jayden's party starts.,[SL:RECIPIENT Billy ] asking [SL:CONTENT_EXACT what time Jayden 's party starts ] . 
104,SEND_MESSAGE,Advise Kelly it's on the 5th,[SL:RECIPIENT Kelly ] [SL:CONTENT_EXACT it 's on the 5th ] 
105,SEND_MESSAGE,let Joy know I sent a gift for her party,[SL:RECIPIENT Joy ] know [SL:CONTENT_EXACT I sent a gift for her party ] 
106,SEND_MESSAGE,Message Joseph and ask what does he need that can be mailed easily.,[SL:RECIPIENT Joseph ] and ask [SL:CONTENT_EXACT what does he need that can be mailed easily ] . 
107,SEND_MESSAGE,Message the library that my book is due tomorrow,[SL:RECIPIENT the library ] that [SL:CONTENT_EXACT my book is due tomorrow ] 
108,SEND_MESSAGE,Message Daniel and tell him I want to meet up at Juliet,[SL:RECIPIENT Daniel ] and tell him [SL:CONTENT_EXACT I want to meet up at Juliet ] 
109,SEND_MESSAGE,send im running late to Cotos,[SL:CONTENT_EXACT im running late ] to [SL:RECIPIENT Cotos ] 
110,SEND_MESSAGE,send a message to my florida friends that the weather is going to be nice,[SL:RECIPIENT 
111,SEND_MESSAGE,message bob saying hi,[SL:RECIPIENT bob ] saying [SL:CONTENT_EXACT hi ] 
112,SEND_MESSAGE,message Lulia to wear red dress for the event,[SL:RECIPIENT Lulia ] to [SL:CONTENT_EXACT wear red dress for the event ] 
113,SEND_MESSAGE,Message Chris and ask if he will be home tonight.,[SL:RECIPIENT Chris ] and ask if [SL:CONTENT_EXACT he will be home tonight ] . 
114,SEND_MESSAGE,"Message Shanti saying 'rofl, did you see Meena's silly post?'","[SL:RECIPIENT Shanti ] saying ' [SL:CONTENT_EXACT rofl , did you see Meena 's silly post ] ? ' "
115,SEND_MESSAGE,message my mom and say eleven am,[SL:RECIPIENT 
116,SEND_MESSAGE,ask dad to send me the videos he showed me earlier,[SL:RECIPIENT 
117,SEND_MESSAGE,Message Sadie and ask if she borrowed my Kindle.,[SL:RECIPIENT Sadie ] and ask if [SL:CONTENT_EXACT she borrowed my Kindle ] . 
118,SEND_MESSAGE,Message the last person that message me that I'm in a meeting,[SL:RECIPIENT 
119,SEND_MESSAGE,Message Rob asking what time to be there,[SL:RECIPIENT Rob ] asking [SL:CONTENT_EXACT what time to be there ] 
120,SEND_MESSAGE,send susan penn a happy birthday message,[SL:RECIPIENT susan penn ] a [SL:CONTENT_EXACT happy birthday ] message 
121,SEND_MESSAGE,tell Jill to order me a pepperoni pizza and an iced tea,[SL:RECIPIENT Jill ] to [SL:CONTENT_EXACT order me a pepperoni pizza and an iced tea ] 
122,SEND_MESSAGE,Message Daniel and ask if he took the vacuum in for repair,[SL:RECIPIENT Daniel ] and ask if [SL:CONTENT_EXACT he took the vacuum in for repair ] 
123,SEND_MESSAGE,Please send a text to Tammy and ask her if she will be running late.,[SL:RECIPIENT Tammy ] and ask her if [SL:CONTENT_EXACT she will be running late ] . 
124,SEND_MESSAGE,ASK PHIL IF HE KNOWS THE WAY TO THE FIREWORKS SHOW,[SL:RECIPIENT PHIL ] IF [SL:CONTENT_EXACT HE KNOWS THE WAY TO THE FIREWORKS SHOW ] 
125,SEND_MESSAGE,Ask if Corrine is going to be on time.,[SL:CONTENT_EXACT Corrine is going to be on time ] . 
126,REACT_MESSAGE,Sending sad reaction to last message,[SL:TYPE_REACTION sad reaction ] to [SL:ORDINAL last ] message 
127,SEND_MESSAGE,Send a message to Paul that I will arrive about 15 minutes late to the meeting,[SL:RECIPIENT Paul ] that [SL:CONTENT_EXACT I will arrive about 15 minutes late to the meeting ] 
128,SEND_MESSAGE,Ask Jon if he will be on time for our show,[SL:RECIPIENT Jon ] if [SL:CONTENT_EXACT he will be on time for our show ] 
129,SEND_MESSAGE,Message my husband and tell him to meet me on 1st Street,[SL:RECIPIENT 
130,SEND_MESSAGE,Send a message to James that I have to reschedule.,[SL:RECIPIENT James ] that [SL:CONTENT_EXACT I have to reschedule ] . 
131,SEND_MESSAGE,Send a message to Satapana that I will be at the wedding,[SL:RECIPIENT Satapana ] that [SL:CONTENT_EXACT I will be at the wedding ] 
132,SEND_MESSAGE,Send a message to Lewis that I will be there tomorrow at 6.,[SL:RECIPIENT Lewis ] that [SL:CONTENT_EXACT I will be there tomorrow at 6 ] . 
133,SEND_MESSAGE,Send a message to Ms Davis that Joey will be late,[SL:RECIPIENT Ms Davis ] that [SL:CONTENT_EXACT Joey will be late ] 
134,REACT_MESSAGE,Like Beverly's message,[SL:TYPE_REACTION Like ] [SL:RECIPIENT Beverly ] 's message 
135,SEND_MESSAGE,Please send Liam a message to check in on his new apartment.,[SL:RECIPIENT Liam ] a message to [SL:CONTENT_EXACT check in on his new apartment ] . 
136,SEND_MESSAGE,Text him to let him know I'm on my way.,[SL:RECIPIENT him ] to let him know [SL:CONTENT_EXACT I'm on my way ] . 
137,SEND_MESSAGE,Tell my son I'll be online at 630 this evening until 730,[SL:RECIPIENT 
138,SEND_MESSAGE,Ask Sammy in a text if she can meet me at seven at The Inn,[SL:RECIPIENT Sammy ] in a text if [SL:CONTENT_EXACT she can meet me at seven at The Inn ] 
139,SEND_MESSAGE,message bill that I locked up the front gate,[SL:RECIPIENT bill ] that [SL:CONTENT_EXACT I locked up the front gate ] 
140,SEND_MESSAGE,Message Sophie and tell her that I love her,[SL:RECIPIENT Sophie ] and tell her that [SL:CONTENT_EXACT I love her ] 
141,SEND_MESSAGE,tell jobe that the offer is still on and i need him to message me if he wants the details,[SL:RECIPIENT jobe ] that [SL:CONTENT_EXACT the offer is still on and i need him to message me if he wants the details ] 
142,SEND_MESSAGE,message my sister if she wants to meet for drinks downtown,[SL:RECIPIENT 
143,SEND_MESSAGE,please send jenna a text letting her know we will be meeting up at 5 instead of 6,[SL:RECIPIENT jenna ] a text letting her know [SL:CONTENT_EXACT we will be meeting up at 5 instead of 6 ] 
144,REACT_MESSAGE,Dislike the message that was sent last,[SL:TYPE_REACTION Dislike ] the message that was sent [SL:ORDINAL last ] 
145,SEND_MESSAGE,send a text to my brother adn tell him to remember batteris,[SL:RECIPIENT 
146,SEND_MESSAGE,Please text everyone coming tonight and say it is still on,[SL:RECIPIENT 
147,SEND_MESSAGE,Advise Trish in the message to come prepared to Thursday's legal proceedings.,[SL:RECIPIENT Trish ] in the message to [SL:CONTENT_EXACT come prepared to Thursday 's legal proceedings ] . 
148,SEND_MESSAGE,Please message Jason and ask him what time the game is tomorrow.,[SL:RECIPIENT Jason ] and ask him [SL:CONTENT_EXACT what time the game is tomorrow ] . 
149,SEND_MESSAGE,Send kissing face emoji to my husband and say I miss you,[SL:CONTENT_EMOJI kissing face emoji ] to [SL:RECIPIENT 
150,REACT_MESSAGE,Like that message from my Star Wars group,[SL:TYPE_REACTION Like ] that message from my [SL:GROUP Star Wars ] group 
151,SEND_MESSAGE,Send a message saying I will be there.,[SL:CONTENT_EXACT I will be there ] . 
152,SEND_MESSAGE,Ask George when the pizza delivery guy said he would be there.,[SL:RECIPIENT George ] [SL:CONTENT_EXACT when the pizza delivery guy said he would be there ] . 
153,SEND_MESSAGE,Tell Richie to meet me in the lobby.,[SL:RECIPIENT Richie ] to [SL:CONTENT_EXACT meet me in the lobby ] . 
154,SEND_MESSAGE,Message Samantha asking if he has my book.,[SL:RECIPIENT Samantha ] asking if [SL:CONTENT_EXACT he has my book ] . 
155,SEND_MESSAGE,Message Jacky asking him to come over,[SL:RECIPIENT Jacky ] asking him to [SL:CONTENT_EXACT come over ] 
156,SEND_MESSAGE,Send a message to my dad and ask if he has a screwdriver in his garage.,[SL:RECIPIENT 
157,SEND_MESSAGE,ask julie if she can give me a ride to the airport on june 30th at 11 am,[SL:RECIPIENT julie ] if [SL:CONTENT_EXACT she can give me a ride to the airport on june 30th at 11 am ] 
158,SEND_MESSAGE,Send a message to Ashley reminding him to meet me for my counseling session in his office tomorrow.,[SL:RECIPIENT Ashley ] reminding him to [SL:CONTENT_EXACT meet me for my counseling session in his office tomorrow ] . 
159,SEND_MESSAGE,message the last person and tell them i'm driving,[SL:RECIPIENT 
160,SEND_MESSAGE,Message Robbie that's good.,[SL:RECIPIENT Robbie ] [SL:CONTENT_EXACT that 's good ] . 
161,SEND_MESSAGE,Text April and ask her to meet me at the pool.,[SL:RECIPIENT April ] and ask her to [SL:CONTENT_EXACT meet me at the pool ] . 
162,SEND_MESSAGE,Can you send a message to my brother saying to pick me up at 4PM?,[SL:RECIPIENT 
163,SEND_MESSAGE,Message Jen to thank her for the online gift.,[SL:RECIPIENT Jen ] to [SL:CONTENT_EXACT thank her for the online gift ] . 
164,SEND_MESSAGE,send a text to Jeff to see if he's coming in today,[SL:RECIPIENT Jeff ] to see if [SL:CONTENT_EXACT he 's coming in today ] 
165,SEND_MESSAGE,Message lets meet at the restaurant then go the the movie.,[SL:CONTENT_EXACT lets meet at the restaurant then go the the movie ] . 
166,SEND_MESSAGE,Message Casey to ask if she is available for dinner on Friday,[SL:RECIPIENT Casey ] to ask if [SL:CONTENT_EXACT she is available for dinner on Friday ] 
167,SEND_MESSAGE,ask ronnie when she will get here,[SL:RECIPIENT ronnie ] [SL:CONTENT_EXACT when she will get here ] 
168,SEND_MESSAGE,tell ruben that i am on my way,[SL:RECIPIENT ruben ] that [SL:CONTENT_EXACT i am on my way ] 
169,SEND_MESSAGE,Message Jacey and ask her to call the restaurant and reserve a table for 4 at 6 pm tonight,[SL:RECIPIENT Jacey ] and ask her to [SL:CONTENT_EXACT call the restaurant and reserve a table for 4 at 6 pm tonight ] 
170,REACT_MESSAGE,like the most recent message from Sac area climbers,[SL:TYPE_REACTION like ] the [SL:ORDINAL most recent ] message from [SL:GROUP Sac area climbers ] 
171,SEND_MESSAGE,Message Jason that I'll be 5 minutes late.,[SL:RECIPIENT Jason ] that [SL:CONTENT_EXACT I'll be 5 minutes late ] . 
172,SEND_MESSAGE,text paul and tell him not to tag me on facebook,[SL:RECIPIENT paul ] and tell him [SL:CONTENT_EXACT not to tag me on facebook ] 
173,SEND_MESSAGE,Message Mom and see if shes coming over.,[SL:RECIPIENT 
174,SEND_MESSAGE,message Will and tell him that I call when I get there,[SL:RECIPIENT Will ] and tell him that [SL:CONTENT_EXACT I call when I get there ] 
175,SEND_MESSAGE,Send message to May and check on the babies,[SL:RECIPIENT May ] and [SL:CONTENT_EXACT check on the babies ] 
176,SEND_MESSAGE,Message Lori to meet me near the escalator.,[SL:RECIPIENT Lori ] to [SL:CONTENT_EXACT meet me near the escalator ] . 
177,SEND_MESSAGE,Message my doctor asking if I can get a refill on my prescription without coming in to the office,[SL:RECIPIENT my doctor ] asking if [SL:CONTENT_EXACT I can get a refill on my prescription without coming in to the office ] 
178,SEND_MESSAGE,"Send a message to Dana, Beth and Vicki to meet at my house tomorrow morning at 10am.","[SL:RECIPIENT Dana ] , [SL:RECIPIENT Beth ] and [SL:RECIPIENT Vicki ] to [SL:CONTENT_EXACT meet at my house tomorrow morning at 10 am ] . "
179,SEND_MESSAGE,message Tia asking when she is coming,[SL:RECIPIENT Tia ] asking [SL:CONTENT_EXACT when she is coming ] 
180,SEND_MESSAGE,Message Phil and ask if he is coming to work today.,[SL:RECIPIENT Phil ] and ask if [SL:CONTENT_EXACT he is coming to work today ] . 
181,SEND_MESSAGE,SEND A MESSAGE LETTING TAMEKA KNOW I APPRECIATED HER HELP,[SL:RECIPIENT TAMEKA ] KNOW [SL:CONTENT_EXACT I APPRECIATED HER HELP ] 
182,SEND_MESSAGE,"Now this is what I want you to do Bot, message Kamal and find out if he is visiting Las Vegas soon.",[SL:RECIPIENT Kamal ] and find out if [SL:CONTENT_EXACT he is visiting Las Vegas soon ] . 
183,SEND_MESSAGE,Send a message asking Jim if you saw the figures for new sales forecast,[SL:RECIPIENT Jim ] if [SL:CONTENT_EXACT you saw the figures for new sales forecast ] 
184,SEND_MESSAGE,Message Lucy and ask if she saw the movie.,[SL:RECIPIENT Lucy ] and ask if [SL:CONTENT_EXACT she saw the movie ] . 
185,SEND_MESSAGE,Ask Lisa if her dog is okay.,[SL:RECIPIENT Lisa ] if [SL:CONTENT_EXACT her dog is okay ] . 
186,SEND_MESSAGE,Message mom asking when her flight gets in,[SL:RECIPIENT 
187,SEND_MESSAGE,Message the Facebook thread and say I can't wait to see The Equalizer 2,[SL:CONTENT_EXACT I can't wait to see The Equalizer 2 ] 
188,SEND_MESSAGE,Message Shauna and ask how the girls are doing,[SL:RECIPIENT Shauna ] and ask [SL:CONTENT_EXACT how the girls are doing ] 
189,SEND_MESSAGE,tell stacy dinner reservations are set,[SL:RECIPIENT stacy ] [SL:CONTENT_EXACT dinner reservations are set ] 
190,SEND_MESSAGE,Message all not tonight,[SL:AMOUNT all ] [SL:CONTENT_EXACT not tonight ] 
191,SEND_MESSAGE,Ask Stacey where mom is,[SL:RECIPIENT Stacey ] [SL:CONTENT_EXACT where mom is ] 
192,SEND_MESSAGE,Text Andrea and tell her the party starts at 7,[SL:RECIPIENT Andrea ] and tell her [SL:CONTENT_EXACT the party starts at 7 ] 
193,SEND_MESSAGE,Send Kelly a message saying thanks,[SL:RECIPIENT Kelly ] a message saying [SL:CONTENT_EXACT thanks ] 
194,SEND_MESSAGE,Message James and let him know we need to study tomorrow at 1,[SL:RECIPIENT James ] and let him know [SL:CONTENT_EXACT we need to study tomorrow at 1 ] 
